time,t2m,u10,v10,d2m,sf,tp,longitude,latitude
05/07/18 12:00,303.2688,-0.06272447,0.8778846,300.86166,0,0.001286588,88.37999725,22.87999916
06/07/18 12:00,305.13196,-0.7437023,1.9537364,300.61548,0,0.000839583,88.37999725,22.87999916
07/07/18 12:00,305.5868,-1.6338882,1.3229208,299.80655,0,1.06E-05,88.37999725,22.87999916
08/07/18 12:00,304.35095,-2.7437916,2.865467,299.9571,0,1.83E-05,88.37999725,22.87999916
09/07/18 12:00,303.58432,-2.224651,2.2168436,300.28085,0,0.00018711,88.37999725,22.87999916
10/07/18 12:00,303.28253,-1.9022698,2.195827,300.1612,0,8.44E-06,88.37999725,22.87999916
11/07/18 12:00,304.00574,-1.9569162,2.2972198,300.05142,0,2.49E-05,88.37999725,22.87999916
12/07/18 12:00,304.49808,-2.5976367,1.8518627,300.17172,0,4.47E-05,88.37999725,22.87999916
13/07/18 12:00,304.2869,-2.1295857,1.5027642,300.13556,0,3.77E-05,88.37999725,22.87999916
14/07/18 12:00,304.61212,-3.0758734,1.0158554,299.8496,0,0.000178394,88.37999725,22.87999916
15/07/18 12:00,302.75116,-3.5940437,1.3963983,300.1691,0,4.09E-05,88.37999725,22.87999916
16/07/18 12:00,302.71243,-4.0297594,1.7862462,299.86243,0,2.82E-05,88.37999725,22.87999916
17/07/18 12:00,303.54434,-2.4618292,2.5131602,299.8713,0,1.85E-06,88.37999725,22.87999916
18/07/18 12:00,304.31503,-1.3178124,1.6582221,300.2848,0,1.39E-06,88.37999725,22.87999916
19/07/18 12:00,308.14316,-0.6900259,0.45996124,301.39908,0,0.00016291,88.37999725,22.87999916
20/07/18 12:00,305.30438,-3.3867755,-0.24000025,300.16385,0,0.000108483,88.37999725,22.87999916
21/07/18 12:00,301.73273,-6.7745266,0.7315713,299.916,0,0.001024931,88.37999725,22.87999916
22/07/18 12:00,302.047,-1.78457,5.074124,299.14618,0,8.72E-06,88.37999725,22.87999916
23/07/18 12:00,302.76178,-1.2187053,2.8592103,300.44388,0,4.27E-05,88.37999725,22.87999916
24/07/18 12:00,302.19104,-0.0931195,2.5205398,299.67538,0,0.00013259,88.37999725,22.87999916
25/07/18 12:00,301.81708,-0.23151386,2.7589407,299.9755,0,0.001047091,88.37999725,22.87999916
26/07/18 12:00,301.10483,1.266896,2.370216,299.75528,0,0.000768466,88.37999725,22.87999916
27/07/18 12:00,302.29254,0.22489643,1.1971427,299.73785,0,2.39E-05,88.37999725,22.87999916
28/07/18 12:00,302.26474,0.39562595,1.1896025,300.41266,0,0.000643757,88.37999725,22.87999916
29/07/18 12:00,302.6537,-1.3213693,1.3869328,300.41562,0,0.00081835,88.37999725,22.87999916
30/07/18 12:00,301.84708,-0.69875646,2.8160543,300.1359,0,0.002891577,88.37999725,22.87999916
31/07/18 12:00,301.73056,0.60127735,0.9781541,299.92224,0,0.001111346,88.37999725,22.87999916
01/08/18 12:00,301.26758,1.9396281,1.842718,299.5426,0,0.000188408,88.37999725,22.87999916
02/08/18 12:00,301.8024,1.1960821,1.6579013,298.86877,0,0.000385717,88.37999725,22.87999916
03/08/18 12:00,302.6362,0.6892288,1.4835125,299.65305,0,0.000445151,88.37999725,22.87999916
04/08/18 12:00,303.64023,0.37945843,1.4677902,300.11255,0,0.001284826,88.37999725,22.87999916
05/08/18 12:00,302.4678,0.22812998,1.770524,299.8884,0,0.003769453,88.37999725,22.87999916
06/08/18 12:00,302.35815,-1.7818215,0.26006395,299.92783,0,6.77E-05,88.37999725,22.87999916
07/08/18 12:00,302.9133,-4.364913,2.3756704,299.04364,0,6.39E-05,88.37999725,22.87999916
08/08/18 12:00,303.72333,-2.4582725,2.7059984,299.03116,0,2.29E-05,88.37999725,22.87999916
09/08/18 12:00,304.03043,-1.1304303,1.8382258,299.62183,0,1.02E-06,88.37999725,22.87999916
10/08/18 12:00,305.41248,-0.667068,1.7483845,300.32358,0,0.000158274,88.37999725,22.87999916
11/08/18 12:00,305.59274,-0.49116492,1.9243774,300.23123,0,3.83E-05,88.37999725,22.87999916
12/08/18 12:00,303.54996,-0.80869585,1.7600958,300.12244,0,0.000319422,88.37999725,22.87999916
13/08/18 12:00,303.1023,-1.7126243,-0.48947072,300.59607,0,0.000158367,88.37999725,22.87999916
14/08/18 12:00,304.44934,-2.019808,0.083589554,300.2858,0,0.000253312,88.37999725,22.87999916
15/08/18 12:00,303.0548,-4.221345,1.0251604,299.8897,0,0.000452846,88.37999725,22.87999916
16/08/18 12:00,304.06604,-2.1727533,2.676479,299.4864,0,1.72E-05,88.37999725,22.87999916
17/08/18 12:00,304.8639,-0.8119294,1.4726032,300.21545,0,1.33E-05,88.37999725,22.87999916
18/08/18 12:00,306.43372,-0.4085487,1.2465556,300.5849,0,7.42E-07,88.37999725,22.87999916
19/08/18 12:00,302.20383,-1.8608809,0.9590628,299.50085,0,3.89E-06,88.37999725,22.87999916
20/08/18 12:00,302.54654,-3.3374643,2.295936,299.821,0,3.23E-05,88.37999725,22.87999916
21/08/18 12:00,303.61368,-1.9793892,2.1736875,299.89102,0,1.04E-05,88.37999725,22.87999916
22/08/18 12:00,303.94827,0.12142408,0.8263862,300.7085,0,3.22E-05,88.37999725,22.87999916
23/08/18 12:00,304.5131,-0.4821111,1.6484358,300.49878,0,6.18E-05,88.37999725,22.87999916
24/08/18 12:00,303.4928,-1.0115988,0.8879918,300.80612,0,0.000354285,88.37999725,22.87999916
25/08/18 12:00,303.4453,-1.2621961,1.555867,300.1783,0,3.70E-05,88.37999725,22.87999916
26/08/18 12:00,304.22287,-2.607014,0.2528445,299.67834,0,1.85E-05,88.37999725,22.87999916
27/08/18 12:00,303.31754,-3.25501,1.4454902,299.7967,0,9.27E-07,88.37999725,22.87999916
28/08/18 12:00,303.1098,-1.8335577,3.0165935,299.76645,0,0.00014316,88.37999725,22.87999916
29/08/18 12:00,303.20258,-1.3176508,1.8221828,300.34167,0,3.52E-05,88.37999725,22.87999916
30/08/18 12:00,304.36093,-0.20031047,1.4199817,300.44193,0,4.17E-06,88.37999725,22.87999916
31/08/18 12:00,303.15604,0.1193223,1.9059279,299.98074,0,0.000703748,88.37999725,22.87999916
01/09/18 12:00,302.37408,-1.4156262,2.7146616,299.4463,0,1.75E-05,88.37999725,22.87999916
02/09/18 12:00,301.12482,0.31236303,2.6333232,299.3845,0,0.00010839,88.37999725,22.87999916
03/09/18 12:00,303.51123,-0.31413007,1.1509385,300.2812,0,7.14E-06,88.37999725,22.87999916
04/09/18 12:00,301.58936,1.0851724,1.3043108,299.58926,0,0.001661085,88.37999725,22.87999916
05/09/18 12:00,302.31537,-2.1179452,-0.32711434,299.34375,0,0.000518678,88.37999725,22.87999916
06/09/18 12:00,301.81802,-5.3624516,2.3305893,298.56702,0,7.57E-05,88.37999725,22.87999916
07/09/18 12:00,303.35565,-2.0516582,2.7719357,299.489,0,0,88.37999725,22.87999916
08/09/18 12:00,303.5431,-0.27516627,1.8666222,299.84302,0,9.46E-06,88.37999725,22.87999916
09/09/18 12:00,304.72644,0.0942626,2.6272268,299.0785,0,0,88.37999725,22.87999916
10/09/18 12:00,303.01324,0.8308568,1.7365125,299.4943,0,1.02E-05,88.37999725,22.87999916
11/09/18 12:00,302.31537,0.21471095,1.5229785,299.98404,0,0.000470463,88.37999725,22.87999916
12/09/18 12:00,302.98828,-0.41291392,2.5628939,300.26706,0,1.67E-06,88.37999725,22.87999916
13/09/18 12:00,303.5409,-0.7854146,0.6245637,300.29926,0,1.86E-07,88.37999725,22.87999916
14/09/18 12:00,302.75366,0.11673546,1.135858,299.94592,0,4.54E-05,88.37999725,22.87999916
15/09/18 12:00,303.10104,0.39788938,-0.70059824,300.42252,0,7.42E-07,88.37999725,22.87999916
16/09/18 12:00,304.6771,-0.12674809,-0.006733179,300.7936,0,0.00018507,88.37999725,22.87999916
17/09/18 12:00,305.07507,0.9700594,0.029684663,300.70883,0,0.000535367,88.37999725,22.87999916
18/09/18 12:00,306.3406,1.304728,-0.82493246,299.49298,0,0,88.37999725,22.87999916
19/09/18 12:00,305.713,-0.04930544,-1.4427532,301.36554,0,0,88.37999725,22.87999916
20/09/18 12:00,301.13855,-5.799138,0.6229594,298.69983,0,0.000440885,88.37999725,22.87999916
21/09/18 12:00,299.81274,-2.5483255,2.756374,298.07266,0,0.000324151,88.37999725,22.87999916
22/09/18 12:00,302.99075,0.11317861,1.1806183,299.00092,0,2.13E-06,88.37999725,22.87999916
23/09/18 12:00,304.64523,0.58139133,1.477416,299.92224,0,0,88.37999725,22.87999916
24/09/18 12:00,304.93796,0.65689373,1.5332462,299.62314,0,2.23E-05,88.37999725,22.87999916
25/09/18 12:00,303.2935,-0.01810205,1.4825499,300.16876,0,0.000437826,88.37999725,22.87999916
26/09/18 12:00,302.7399,-0.23814261,1.1496551,300.03992,0,0,88.37999725,22.87999916
27/09/18 12:00,303.3744,0.6672411,0.95954406,300.46722,0,2.78E-07,88.37999725,22.87999916
28/09/18 12:00,305.15195,-0.2560885,0.43076277,300.96158,0,7.23E-06,88.37999725,22.87999916
29/09/18 12:00,305.8083,1.6041512,-0.1463083,300.50372,0,0,88.37999725,22.87999916
30/09/18 12:00,304.57776,1.9892626,0.6390025,299.5117,0,0,88.37999725,22.87999916
01/10/18 12:00,305.32718,1.135292,0.9662822,297.30582,0,0,88.37999725,22.87999916
02/10/18 12:00,304.68335,0.61033106,1.9418645,299.2905,0,0,88.37999725,22.87999916
03/10/18 12:00,305.05417,1.4862897,0.76301587,298.3846,0,0,88.37999725,22.87999916
04/10/18 12:00,304.81268,0.94855666,-1.2840866,298.4405,0,0,88.37999725,22.87999916
05/10/18 12:00,304.1813,1.2980993,-0.9471811,299.01965,0,0,88.37999725,22.87999916
06/10/18 12:00,305.18036,0.8599584,-0.85557485,297.51422,0,0,88.37999725,22.87999916
07/10/18 12:00,304.48746,0.12401092,-1.4167632,297.7351,0,0,88.37999725,22.87999916
08/10/18 12:00,304.7152,-0.20677745,0.76558274,296.73126,0,0,88.37999725,22.87999916
09/10/18 12:00,303.49936,-2.1116397,1.6346388,297.35184,0,0,88.37999725,22.87999916
10/10/18 12:00,298.6478,-2.8065217,-0.22684479,297.61905,0,0.000970318,88.37999725,22.87999916
11/10/18 12:00,299.86646,-2.6876903,0.15915269,297.96848,0,0.000110059,88.37999725,22.87999916
12/10/18 12:00,299.44223,-2.1418731,-1.2393264,297.8544,0,0.001246996,88.37999725,22.87999916
13/10/18 12:00,298.25824,1.0602744,-2.7815518,296.81836,0,2.78E-07,88.37999725,22.87999916
14/10/18 12:00,301.73553,0.68842053,0.5146683,297.27722,0,0,88.37999725,22.87999916
15/10/18 12:00,301.85425,-0.30701637,0.7501813,297.93527,0,0,88.37999725,22.87999916
16/10/18 12:00,302.1926,1.5587204,0.44824976,296.38052,0,0,88.37999725,22.87999916
17/10/18 12:00,302.05106,-0.3265791,0.6455802,296.99652,0,0,88.37999725,22.87999916
18/10/18 12:00,302.09232,-0.7846062,1.9784429,298.2886,0,0,88.37999725,22.87999916
19/10/18 12:00,303.27722,-0.12610137,0.33001196,297.28577,0,0,88.37999725,22.87999916
20/10/18 12:00,303.50842,0.37202132,0.38568157,296.984,0,0,88.37999725,22.87999916
21/10/18 12:00,303.2513,1.2316506,-1.3232318,296.89362,0,0,88.37999725,22.87999916
22/10/18 12:00,302.72647,0.69682765,-0.50567436,297.1546,0,0,88.37999725,22.87999916
23/10/18 12:00,302.42563,0.16103458,-0.5709698,296.92715,0,0,88.37999725,22.87999916
24/10/18 12:00,300.79337,-0.19837034,-1.1225325,296.53174,0,4.47E-05,88.37999725,22.87999916
25/10/18 12:00,301.44315,1.7346234,-1.6431316,293.4012,0,0,88.37999725,22.87999916
26/10/18 12:00,299.68716,1.1697288,-1.249273,293.83478,0,0,88.37999725,22.87999916
27/10/18 12:00,298.8665,1.7456174,-0.9069128,294.79556,0,0,88.37999725,22.87999916
28/10/18 12:00,299.71838,-2.3365307,0.7997546,295.3724,0,6.45E-05,88.37999725,22.87999916
29/10/18 12:00,298.46317,-1.6846545,0.1508103,294.55463,0,9.92E-06,88.37999725,22.87999916
30/10/18 12:00,298.70154,-2.638379,-0.7482463,295.53577,0,8.02E-05,88.37999725,22.87999916
31/10/18 12:00,300.7443,-1.3103753,0.81419337,295.74878,0,0,88.37999725,22.87999916
01/11/18 12:00,302.03265,-1.0908198,0.82349837,296.9107,0,1.01E-05,88.37999725,22.87999916
02/11/18 12:00,301.97922,-0.47241056,1.1461256,296.24643,0,3.04E-05,88.37999725,22.87999916
03/11/18 12:00,302.91797,0.5244813,1.0044649,296.60995,0,0,88.37999725,22.87999916
04/11/18 12:00,301.9933,1.6369715,1.296931,296.8269,0,0,88.37999725,22.87999916
05/11/18 12:00,301.90613,0.94241285,-0.25812888,297.85013,0,9.42E-05,88.37999725,22.87999916
06/11/18 12:00,302.22696,-0.7280197,0.6279328,296.41174,0,0,88.37999725,22.87999916
07/11/18 12:00,298.5363,-0.4227761,0.9709347,296.08044,0,0.000141306,88.37999725,22.87999916
08/11/18 12:00,298.02893,1.3150752,-1.8427082,293.52414,0,0,88.37999725,22.87999916
09/11/18 12:00,297.13736,1.8752813,-0.94958746,292.4746,0,0,88.37999725,22.87999916
10/11/18 12:00,296.97397,1.9118199,-1.1671323,292.40985,0,0,88.37999725,22.87999916
11/11/18 12:00,298.38757,-0.04510188,-1.749658,293.7585,0,0,88.37999725,22.87999916
12/11/18 12:00,298.3707,0.84185076,-1.6378375,293.05936,0,0,88.37999725,22.87999916
13/11/18 12:00,298.3835,1.2311656,-1.0824245,294.2588,0,0,88.37999725,22.87999916
14/11/18 12:00,300.34756,-0.02085054,-0.48080742,294.18515,0,0,88.37999725,22.87999916
15/11/18 12:00,299.46472,1.4979305,1.8836279,294.54608,0,0,88.37999725,22.87999916
16/11/18 12:00,300.07358,1.985059,1.3052734,292.07657,0,0,88.37999725,22.87999916
17/11/18 12:00,298.69342,2.1420462,0.21369934,292.7997,0,0,88.37999725,22.87999916
18/11/18 12:00,297.5688,-0.8019055,-2.036509,291.73276,0,0,88.37999725,22.87999916
19/11/18 12:00,297.97678,-0.09586799,-2.1906834,292.30664,0,0,88.37999725,22.87999916
20/11/18 12:00,298.77682,0.4944098,-2.046937,293.47156,0,0,88.37999725,22.87999916
21/11/18 12:00,297.19046,1.3352847,-2.0591297,291.7232,0,0,88.37999725,22.87999916
22/11/18 12:00,297.34293,0.8491261,-2.168223,291.06778,0,0,88.37999725,22.87999916
23/11/18 12:00,296.55286,1.4127274,-1.2410911,290.51196,0,0,88.37999725,22.87999916
24/11/18 12:00,296.2817,1.2678659,-1.7902471,291.04315,0,0,88.37999725,22.87999916
25/11/18 12:00,296.44257,0.37962008,-1.988861,291.34882,0,0,88.37999725,22.87999916
26/11/18 12:00,296.27856,-0.07016158,-1.3752116,291.42706,0,0,88.37999725,22.87999916
27/11/18 12:00,297.25357,-0.8504082,1.3009417,291.4491,0,0,88.37999725,22.87999916
28/11/18 12:00,298.72714,-0.8782164,-0.76412904,291.06253,0,0,88.37999725,22.87999916
29/11/18 12:00,296.9618,-0.7112055,-1.4788502,291.1,0,0,88.37999725,22.87999916
30/11/18 12:00,296.66064,0.7183304,-1.6388,290.76508,0,0,88.37999725,22.87999916
01/12/18 12:00,297.1305,0.49424803,-1.4770855,290.8571,0,0,88.37999725,22.87999916
02/12/18 12:00,296.6347,0.9545386,-1.3997575,290.3966,0,0,88.37999725,22.87999916
03/12/18 12:00,296.84683,-0.15213108,-2.027204,289.86508,0,0,88.37999725,22.87999916
04/12/18 12:00,295.45758,0.5482478,-2.396196,288.50262,0,0,88.37999725,22.87999916
05/12/18 12:00,295.3929,0.79270124,-2.3511147,288.66272,0,0,88.37999725,22.87999916
06/12/18 12:00,294.71033,1.5436847,-1.5401348,289.60608,0,0,88.37999725,22.87999916
07/12/18 12:00,294.91495,1.1867049,-1.8571469,288.59665,0,0,88.37999725,22.87999916
08/12/18 12:00,293.92245,1.4049668,-2.1706295,286.63168,0,0,88.37999725,22.87999916
09/12/18 12:00,294.43387,0.40613484,-2.2867818,288.3728,0,0,88.37999725,22.87999916
10/12/18 12:00,294.66846,-0.19723856,-2.4876418,289.41446,0,0,88.37999725,22.87999916
11/12/18 12:00,295.5863,1.0947113,-1.8759173,288.9605,0,0,88.37999725,22.87999916
12/12/18 12:00,297.26355,-0.105730176,-2.4146457,290.90442,0,0,88.37999725,22.87999916
13/12/18 12:00,297.41537,0.619385,-2.0140486,289.9292,0,0,88.37999725,22.87999916
14/12/18 12:00,297.4157,0.34421313,-2.2688136,289.515,0,0,88.37999725,22.87999916
15/12/18 12:00,296.9218,0.040424585,-1.846398,287.0465,0,0,88.37999725,22.87999916
16/12/18 12:00,295.98523,0.7254443,-1.8797678,288.5401,0,0,88.37999725,22.87999916
17/12/18 12:00,292.23926,-0.486638,-4.1647897,290.20956,0,0.001476943,88.37999725,22.87999916
18/12/18 12:00,290.39703,0.4672482,-3.068563,289.16562,0,0.000116364,88.37999725,22.87999916
19/12/18 12:00,292.41513,-0.59140384,-1.9274157,289.04434,0,0,88.37999725,22.87999916
20/12/18 12:00,293.74127,0.9728079,-1.8589116,289.37796,0,0,88.37999725,22.87999916
21/12/18 12:00,292.91217,1.4190328,-2.0257602,287.59314,0,0,88.37999725,22.87999916
22/12/18 12:00,293.74597,0.745492,-2.3248038,287.68713,0,0,88.37999725,22.87999916
23/12/18 12:00,293.8656,1.446841,-1.8746339,288.3879,0,0,88.37999725,22.87999916
24/12/18 12:00,294.1674,1.928796,-1.3200232,288.45102,0,0,88.37999725,22.87999916
25/12/18 12:00,292.82376,1.2840335,-1.4833423,285.46976,0,0,88.37999725,22.87999916
26/12/18 12:00,292.06995,2.0864298,-1.52714,285.4152,0,0,88.37999725,22.87999916
27/12/18 12:00,292.27457,2.1591837,-1.4812566,285.75406,0,0,88.37999725,22.87999916
28/12/18 12:00,292.1421,2.4232001,-1.1218907,284.32095,0,0,88.37999725,22.87999916
29/12/18 12:00,291.41357,1.5713313,-1.8812116,284.3364,0,0,88.37999725,22.87999916
30/12/18 12:00,293.68127,0.91217947,-2.0278459,286.3671,0,0,88.37999725,22.87999916
31/12/18 12:00,292.37515,1.0740168,-2.4088697,286.72537,0,0,88.37999725,22.87999916
01/01/19 12:00,292.40796,1.2154832,-2.1807365,286.95447,0,0,88.37999725,22.87999916
02/01/19 12:00,292.9009,1.5942891,-1.8000335,287.69272,0,0,88.37999725,22.87999916
03/01/19 12:00,292.5682,2.1574054,-1.4692243,286.372,0,0,88.37999725,22.87999916
04/01/19 12:00,291.99902,-0.33223772,-2.3997254,285.6604,0,0,88.37999725,22.87999916
05/01/19 12:00,293.3817,1.4754574,-2.0478997,286.70203,0,0,88.37999725,22.87999916
06/01/19 12:00,293.6713,-0.27419627,-2.5960932,287.67334,0,0,88.37999725,22.87999916
07/01/19 12:00,294.07022,0.8376472,-2.2067266,287.89487,0,0,88.37999725,22.87999916
08/01/19 12:00,295.13144,2.0122206,-0.6752502,286.9916,0,0,88.37999725,22.87999916
09/01/19 12:00,294.63223,1.6350315,-1.0848311,286.8483,0,0,88.37999725,22.87999916
10/01/19 12:00,292.8422,0.59917545,-2.2476368,286.81412,0,0,88.37999725,22.87999916
11/01/19 12:00,293.6241,1.5939658,-2.0556002,286.19846,0,0,88.37999725,22.87999916
12/01/19 12:00,292.11087,0.78591084,-2.3787088,286.89664,0,0,88.37999725,22.87999916
13/01/19 12:00,294.1983,1.2088544,-2.0145302,287.48993,0,0,88.37999725,22.87999916
14/01/19 12:00,295.38544,0.25027955,-1.9370416,288.619,0,0,88.37999725,22.87999916
15/01/19 12:00,294.35513,0.93061066,-2.369885,285.6824,0,0,88.37999725,22.87999916
16/01/19 12:00,292.6757,1.94367,-1.8192853,283.95215,0,0,88.37999725,22.87999916
17/01/19 12:00,293.84216,2.33153,-0.97589815,286.87592,0,0,88.37999725,22.87999916
18/01/19 12:00,294.6997,1.72945,-1.8465585,287.56815,0,0,88.37999725,22.87999916
19/01/19 12:00,294.34326,1.9480355,-1.5406162,285.8448,0,0,88.37999725,22.87999916
20/01/19 12:00,294.26016,1.7161925,-1.7515832,287.20428,0,0,88.37999725,22.87999916
21/01/19 12:00,296.03677,0.9799216,-1.5386909,288.74554,0,0,88.37999725,22.87999916
22/01/19 12:00,297.81088,-0.8085342,-1.7918514,289.26062,0,0,88.37999725,22.87999916
23/01/19 12:00,298.09985,-1.5643678,-0.32615173,288.97794,0,0,88.37999725,22.87999916
24/01/19 12:00,298.3932,-1.5598409,-1.8021191,290.7046,0,0,88.37999725,22.87999916
25/01/19 12:00,297.61002,-0.27629805,-2.4812245,289.99756,0,0,88.37999725,22.87999916
26/01/19 12:00,297.6272,0.73385143,-2.8795753,289.14688,0,0,88.37999725,22.87999916
27/01/19 12:00,296.48257,1.5561337,0.9374046,289.95087,0,0.000107185,88.37999725,22.87999916
28/01/19 12:00,295.68033,1.1490345,-1.1188425,290.07776,0,0,88.37999725,22.87999916
29/01/19 12:00,293.7847,1.970185,-1.5289046,285.01385,0,0,88.37999725,22.87999916
30/01/19 12:00,294.57507,1.3983383,-1.6076764,281.68774,0,0,88.37999725,22.87999916
31/01/19 12:00,295.5082,0.12999284,-2.195015,288.0543,0,0,88.37999725,22.87999916
01/02/19 12:00,297.21576,1.2282555,-1.5656434,288.98154,0,0,88.37999725,22.87999916
02/02/19 12:00,298.49597,1.6625161,-1.4236618,288.8238,0,0,88.37999725,22.87999916
03/02/19 12:00,296.89026,0.8617368,-2.2821293,287.04782,0,0,88.37999725,22.87999916
04/02/19 12:00,297.1236,1.290339,-2.3052316,286.99918,0,0,88.37999725,22.87999916
05/02/19 12:00,297.3326,1.3960748,-1.82105,286.23724,0,0,88.37999725,22.87999916
06/02/19 12:00,297.41165,0.8057971,-2.0166154,289.02988,0,0,88.37999725,22.87999916
07/02/19 12:00,299.645,-2.3544767,0.151452,290.76508,0,0,88.37999725,22.87999916
08/02/19 12:00,299.3151,-0.72607964,-1.6259655,291.23837,0,0,88.37999725,22.87999916
09/02/19 12:00,297.8799,0.30492592,-0.43219686,291.76035,0,2.32E-06,88.37999725,22.87999916
10/02/19 12:00,295.6138,0.9298022,-2.3076377,283.9081,0,0,88.37999725,22.87999916
11/02/19 12:00,296.541,0.360219,-2.4366245,286.0328,0,0,88.37999725,22.87999916
12/02/19 12:00,297.39633,0.8188927,-2.3915434,284.98822,0,0,88.37999725,22.87999916
13/02/19 12:00,298.38477,1.241998,-2.1128745,288.2101,0,0,88.37999725,22.87999916
14/02/19 12:00,300.15417,0.50200856,-2.2378502,288.0658,0,0,88.37999725,22.87999916
15/02/19 12:00,300.8955,-0.60029596,-1.9357582,288.9809,0,0,88.37999725,22.87999916
16/02/19 12:00,298.79868,0.40467978,0.95473117,290.1389,0,0,88.37999725,22.87999916
17/02/19 12:00,298.66592,1.9815023,-0.7519362,290.1011,0,0,88.37999725,22.87999916
18/02/19 12:00,299.04987,1.3939729,-0.32182014,286.3704,0,0,88.37999725,22.87999916
19/02/19 12:00,302.05106,1.1967287,0.03096819,289.11172,0,0,88.37999725,22.87999916
20/02/19 12:00,301.81738,0.41421866,-2.0856009,290.58755,0,0,88.37999725,22.87999916
21/02/19 12:00,302.072,-0.036856413,-1.9171482,288.76068,0,0,88.37999725,22.87999916
22/02/19 12:00,302.66025,0.76925826,-1.7233473,293.13464,0,0,88.37999725,22.87999916
23/02/19 12:00,303.5031,1.9535325,-0.9288918,293.13266,0,0,88.37999725,22.87999916
24/02/19 12:00,302.4222,-1.2596092,-0.53824186,289.0072,0,0,88.37999725,22.87999916
25/02/19 12:00,298.47287,1.2381177,1.4584852,291.59436,0,0,88.37999725,22.87999916
26/02/19 12:00,296.25797,-1.2683396,2.7979255,292.68204,0,0.000337039,88.37999725,22.87999916
27/02/19 12:00,296.49506,-1.267208,1.4280033,292.97128,0,0.000309222,88.37999725,22.87999916
28/02/19 12:00,296.5463,0.2717824,-1.4689034,289.32635,0,0,88.37999725,22.87999916
01/03/19 12:00,297.37634,0.60839105,-1.1520518,287.82355,0,0,88.37999725,22.87999916
02/03/19 12:00,298.13046,0.5049187,-1.0813016,287.71213,0,0,88.37999725,22.87999916
03/03/19 12:00,298.60437,2.0002565,-0.6394739,291.51974,0,0,88.37999725,22.87999916
04/03/19 12:00,298.60406,-1.2870941,1.102007,295.0148,0,0.001511156,88.37999725,22.87999916
05/03/19 12:00,299.172,-0.8313305,-0.026947498,294.72028,0,9.29E-08,88.37999725,22.87999916
06/03/19 12:00,299.43347,-1.3650217,-0.6441264,293.48505,0,4.45E-06,88.37999725,22.87999916
07/03/19 12:00,299.89304,-0.24040604,-1.3976718,289.1012,0,0,88.37999725,22.87999916
08/03/19 12:00,299.37912,2.2080097,0.6189486,291.27258,0,0,88.37999725,22.87999916
09/03/19 12:00,301.93298,0.47500873,1.1551098,289.88483,0,0,88.37999725,22.87999916
10/03/19 12:00,301.68558,0.24510586,2.3775957,295.65903,0,0,88.37999725,22.87999916
11/03/19 12:00,303.3216,0.23702216,-0.27288854,296.56033,0,0.000153545,88.37999725,22.87999916
12/03/19 12:00,303.36438,0.36781776,1.804054,296.41208,0,0,88.37999725,22.87999916
13/03/19 12:00,304.86453,-1.020006,-0.3957789,296.7605,0,6.92E-05,88.37999725,22.87999916
14/03/19 12:00,304.08167,-0.5731345,1.4326558,296.77826,0,0,88.37999725,22.87999916
15/03/19 12:00,302.58432,-0.033299565,-0.6446078,296.17575,0,0.00088687,88.37999725,22.87999916
16/03/19 12:00,302.42438,1.4162843,0.5271819,296.49097,0,0,88.37999725,22.87999916
17/03/19 12:00,303.8864,-0.49844033,-1.2268127,296.8269,0,0.000376352,88.37999725,22.87999916
18/03/19 12:00,300.65216,0.12384915,0.94751173,293.9176,0,0,88.37999725,22.87999916
19/03/19 12:00,301.76337,0.44639206,1.6516445,294.3002,0,0,88.37999725,22.87999916
20/03/19 12:00,302.92392,1.0319812,1.5006787,296.01764,0,1.11E-06,88.37999725,22.87999916
21/03/19 12:00,304.49902,0.47614038,2.2296782,294.48,0,0.000284652,88.37999725,22.87999916
22/03/19 12:00,301.17322,0.057562232,-1.4377798,297.70486,0,0.003521055,88.37999725,22.87999916
23/03/19 12:00,303.37128,0.5388706,1.9169977,293.37656,0,0,88.37999725,22.87999916
24/03/19 12:00,302.73648,0.7842941,1.6976881,292.81876,0,0,88.37999725,22.87999916
25/03/19 12:00,303.89517,-0.044940114,1.8276374,293.67798,0,0,88.37999725,22.87999916
26/03/19 12:00,302.80582,-0.8277736,-3.9469242,290.86664,0,0,88.37999725,22.87999916
27/03/19 12:00,302.43533,0.36232078,1.150778,296.12613,0,0,88.37999725,22.87999916
28/03/19 12:00,303.99667,-0.60967314,1.4908923,296.95938,0,6.49E-07,88.37999725,22.87999916
29/03/19 12:00,303.78864,-0.003551245,2.1991963,297.63287,0,0.000408433,88.37999725,22.87999916
30/03/19 12:00,305.2519,-0.7766841,0.7283627,297.7538,0,0,88.37999725,22.87999916
31/03/19 12:00,305.16006,-0.113167286,3.8392844,298.32544,0,0.00013259,88.37999725,22.87999916
01/04/19 12:00,303.95328,-0.22440016,3.7518497,297.22757,0,0,88.37999725,22.87999916
02/04/19 12:00,305.9298,-0.4688537,2.0947554,296.49164,0,8.07E-06,88.37999725,22.87999916
03/04/19 12:00,305.3194,-1.0356884,1.2330793,296.8187,0,0,88.37999725,22.87999916
04/04/19 12:00,305.6505,0.09442425,3.8906226,298.00037,0,0,88.37999725,22.87999916
05/04/19 12:00,303.30096,-0.34096825,1.753037,298.80862,0,0.000613809,88.37999725,22.87999916
06/04/19 12:00,304.69928,0.3991828,2.6121461,297.6102,0,4.64E-07,88.37999725,22.87999916
